seed,case_qa_pass,solver_success,physical_bounds_ok_metadata,completed_to_t_end,mass_balance_ok,timeseries_mean_bounds_ok,uptake_monotonic_ok,practical_equilibrium_reached,error,atol,axial_loading_bin_cv,axial_loading_bottom_minus_top_over_mean,b_pa,diffusivity,end_adsorption_rate_mol_s,end_relative_uptake_rate_per_s,final_adsorbed_inventory_mol,final_gas_inventory_mol,final_mean_gas_concentration_mol_m3,final_relative_mass_balance_error,final_reservoir_input_mol,final_time_s,final_total_inventory_mol,final_uptake_mol_kg,initial_concentration,initial_loading,inlet_concentration,inlet_equilibrium_loading_mol_kg,k_ldf,late_uptake_fraction,max_step,maximum_absolute_mass_balance_residual_mol,maximum_adsorption_rate_mol_s,maximum_relative_mass_balance_error,metadata_file,minimum_mean_gas_concentration_mol_m3,minimum_mean_loading_mol_kg,mode,network_analytic_porosity,network_degree_cv,network_directory,network_geometric_tortuosity,network_inlet_pores,network_largest_component_fraction,network_mean_degree,network_mean_pore_volume_m3,network_mean_throat_length_m,network_mean_throat_radius_m,network_median_pore_volume_m3,network_median_throat_radius_m,network_minimum_throat_radius_m,network_outlet_pores,network_pore_count,network_pore_volume_cv,network_ready_for_transport,network_shortest_inlet_outlet_path_m,network_throat_count,network_throat_radius_p10_m,network_total_pore_volume_m3,normalized_uptake_auc,particle_count,particle_density,particle_loading_cv,particle_loading_max_mol_kg,particle_loading_mean_unweighted_mol_kg,particle_loading_min_mol_kg,particle_loading_std_mol_kg,pore_count,qsat,result_directory,rhs_evaluations,rtol,t10_final_uptake_s,t50_final_uptake_s,t90_final_uptake_s,t95_final_uptake_s,t_end,temperature,throat_count,time_of_maximum_rate_s,toth_exponent,underutilized_loading_threshold_mol_kg,underutilized_particle_fraction,network_file,inlet_pore_count,inlet_pore_fraction,inlet_total_pore_volume_m3,inlet_mean_pore_volume_m3,inlet_pore_volume_fraction,inlet_to_internal_throat_count,inlet_to_internal_unique_second_layer_pores,inlet_to_internal_throats_per_inlet_pore,inlet_internal_conductance_m3_s,inlet_internal_conductance_per_inlet_pore_m3_s,inlet_internal_conductance_cv,interior_depth_dp,interior_plane_z_m,effective_inlet_to_interior_conductance_m3_s,effective_inlet_to_interior_active_pores,effective_inlet_to_interior_spanning,effective_inlet_to_outlet_conductance_m3_s,effective_inlet_to_outlet_active_pores,effective_inlet_to_outlet_spanning,inlet_radial_coverage,inlet_polar_cell_coverage,inlet_radial_mean_over_R,inlet_radial_std_over_R,inlet_angular_resultant,inlet_centroid_offset_over_R,inlet_mean_pair_distance_over_D,inlet_min_pair_distance_over_D
31991,True,True,True,True,True,True,True,False,,1e-10,1.7840695653242995,5.331824809900504,5.093e-05,1.5e-05,2.2323332618115665e-07,0.0001207148685025,0.0018492612297912,1.847117303864997e-06,0.5730222275092589,3.0222343380409855e-14,0.001851108347095,5000.0,0.0018511083470951,0.2913050297483481,0.0,0.0,6.05,2.309036967044178,0.00855,0.0609689775561482,,5.594483210025203e-17,2.345622112827178e-06,3.0222343380409855e-14,co2_adsorption_campaign_finite_inlet_5000s/seed_31991/run_metadata.json,0.0,0.0,adsorption,0.4486273931922884,0.0985820012736284,/home/khalifa/Projects/CO2bed/co2_pore_networks_power22/seed_31991,1.0289870980498634,20,1.0,3.856263269639066,3.4219377549878024e-10,0.0006817533719923,0.0002859613264808,2.46913909868369e-10,0.00027885331782,0.0001232369745659,25,9420,1.031264615856174,True,0.0366395433287718,18163,0.0001396438325035,3.22346536519851e-06,0.6321539661638331,1850,1600.0,1.8142617830780303,2.269098259782681,0.291305029748348,2.1638697900922707e-08,0.5285035826908365,9420,5.332,co2_adsorption_campaign_finite_inlet_5000s/seed_31991,753,1e-06,100.80962002359496,1520.31506288956,4190.281727169473,4588.63572324,5000.0,298.15,18163,0.6017880726892569,1.0,1.154518483522089,0.8956756756756756,co2_pore_networks_power22/seed_31991/pore_network.npz,20,0.0021231422505307855,3.0523343750717474e-08,1.5261671875358736e-09,0.009469108643218744,49,48,2.45,2.8922015476766894e-06,1.4461007738383447e-07,2.5110498143013076,5.0,0.008069873726410886,3.046585875763726e-08,9420,True,7.947538285641292e-09,9420,True,0.4,0.2,0.858453720440934,0.05357516157703776,0.17208646879344824,0.14383372456806587,0.5628109134327915,0.07112056014534596
40213,True,True,True,True,True,True,True,False,,1e-10,1.78862238041115,5.431310515287757,5.093e-05,1.5e-05,2.036912000188455e-07,0.0001210994627032,0.0016820157205646,1.6861905369969728e-06,0.5337051005979536,9.01515304740934e-16,0.0016837019111016,5000.0,0.0016837019111016,0.2649596669322829,0.0,0.0,6.05,2.309036967044178,0.00855,0.0610779804752353,,3.903127820947816e-18,2.254638208356056e-06,3.567682745484548e-15,co2_adsorption_campaign_finite_inlet_5000s/seed_40213/run_metadata.json,0.0,0.0,adsorption,0.4436563661721765,0.1018737727949123,/home/khalifa/Projects/CO2bed/co2_pore_networks_power22/seed_40213,1.1331850737613525,19,1.0,3.8512590695689286,3.371110702746189e-10,0.0006773932067395,0.0002828064818544,2.463557478905373e-10,0.0002739328186899,0.0001233039946272,9,9372,1.0220391258355814,True,0.0388402912289396,18047,0.0001412316179645,3.159404950613729e-06,0.6360753763502726,1850,1600.0,1.884405876851406,2.2627075236454988,0.2649596669322829,3.640397466784415e-08,0.499291553495785,9372,5.332,co2_adsorption_campaign_finite_inlet_5000s/seed_40213,737,1e-06,94.64422188391312,1480.7849773582443,4190.332724158113,4589.537709061968,5000.0,298.15,18047,0.6017880726892569,1.0,1.154518483522089,0.9162162162162162,co2_pore_networks_power22/seed_40213/pore_network.npz,19,0.0020273154075970976,2.9118233500670215e-08,1.5325386052984323e-09,0.009216366358802427,45,44,2.3684210526315788,2.1872237115335085e-06,1.1511703744913202e-07,3.6879820420851033,5.0,0.008004489044835009,2.892184012843549e-08,9372,True,7.046189229836158e-09,9372,True,0.4,0.2,0.8577756007438287,0.0537434104081936,0.23807582291204535,0.19942717020976602,0.5520749870757586,0.06650218848259903
47837,True,True,True,True,True,True,True,False,,1e-10,1.8210502434246985,5.49842010409133,5.093e-05,1.5e-05,2.0072915471118498e-07,0.0001196205131462,0.0016780496039649,1.6959933020038455e-06,0.5293419602976511,2.7346687330871225e-12,0.0016797455972623,5000.0,0.0016797455972669,0.2643349040834956,0.0,0.0,6.05,2.309036967044178,0.00855,0.0603172176842222,,4.593547764386585e-15,2.4009840333709263e-06,2.888713433614467e-12,co2_adsorption_campaign_finite_inlet_5000s/seed_47837/run_metadata.json,0.0,0.0,adsorption,0.4470947964020088,0.0992069478101052,/home/khalifa/Projects/CO2bed/co2_pore_networks_power22/seed_47837,1.1296619362305838,20,1.0,3.853830537450582,3.423405658185365e-10,0.0006798700833304,0.0002832529277532,2.479803835931336e-10,0.0002760868553361,0.0001233291093729,15,9359,1.0592402492925843,True,0.03834474990766,18034,0.0001396536368734,3.203965355495684e-06,0.6418294943698392,1850,1600.0,1.8949081109198067,2.2571720873156464,0.2643349040834954,3.619593446655895e-08,0.5008903537470246,9359,5.332,co2_adsorption_campaign_finite_inlet_5000s/seed_47837,728,1e-06,87.3891606572209,1430.302416209599,4180.08335128279,4584.47079445596,5000.0,298.15,18034,0.6017880726892569,1.0,1.154518483522089,0.9162162162162162,co2_pore_networks_power22/seed_47837/pore_network.npz,20,0.0021369804466289132,3.3386169994542216e-08,1.6693084997271109e-09,0.010420265605330511,47,45,2.35,1.5268672557589973e-06,7.634336278794986e-08,2.2968272015476434,5.0,0.008051720760815787,2.858089772683273e-08,9359,True,7.59367354297976e-09,9359,True,0.4,0.2,0.8603740796934041,0.051699578870883195,0.08094588510128402,0.06883602657982667,0.569771136631696,0.055897837850056906
52691,True,True,True,True,True,True,True,False,,1e-10,1.8199045490548125,5.510302624032561,5.093e-05,1.5e-05,2.078966867843908e-07,0.0001187787449252,0.0017502852628661,1.7828363075738009e-06,0.5546259206193194,1.3737644239130808e-14,0.0017520680991736,5000.0,0.0017520680991736,0.2757138322879656,0.0,0.0,6.05,2.309036967044178,0.00855,0.0599403899874521,,2.40692882291782e-17,2.3711158558138077e-06,1.4100421236609876e-14,co2_adsorption_campaign_finite_inlet_5000s/seed_52691/run_metadata.json,0.0,0.0,adsorption,0.4479874483615318,0.0988661983478699,/home/khalifa/Projects/CO2bed/co2_pore_networks_power22/seed_52691,1.0875143867517387,22,1.0,3.855689764780674,3.4058956220024487e-10,0.0006782019446492,0.0002861752878099,2.46624841375956e-10,0.00027855800447,0.0001233025467041,15,9438,1.0412460170855835,True,0.0373661335041929,18195,0.0001405395596815,3.214484288045911e-06,0.6405693319254494,1850,1600.0,1.8684278298504813,2.267646015548403,0.2757138322879657,3.339726655628558e-08,0.5151513973215633,9438,5.332,co2_adsorption_campaign_finite_inlet_5000s/seed_52691,730,1e-06,92.50455693899768,1441.8375800542435,4175.873847920628,4581.802731913854,5000.0,298.15,18195,0.6017880726892569,1.0,1.154518483522089,0.9086486486486488,co2_pore_networks_power22/seed_52691/pore_network.npz,22,0.002331002331002331,3.413663288830793e-08,1.551665131286724e-09,0.010619629722645069,53,48,2.409090909090909,9.836094098621867e-07,4.47095186300994e-08,2.787148295134689,5.0,0.00800037742534808,2.9360562199718808e-08,9438,True,7.762896665947439e-09,9438,True,0.4,0.21666666666666667,0.8681612450366131,0.06112387548594443,0.26846763785205024,0.23095848654666512,0.5501787428792688,0.004234920688176939
61417,True,True,True,True,True,True,True,False,,1e-10,1.8504713312835344,5.686765693845291,5.093e-05,1.5e-05,1.7750001144255985e-07,0.0001300954385996,0.0013643830510363,1.337966039522455e-06,0.4187081845638356,1.2543113938414762e-14,0.0013657210170759,5000.0,0.0013657210170759,0.2149245541232466,0.0,0.0,6.05,2.309036967044178,0.00855,0.0654909986706193,,1.713039432527097e-17,1.9521453824322257e-06,1.2543113938414762e-14,co2_adsorption_campaign_finite_inlet_5000s/seed_61417/run_metadata.json,0.0,0.0,adsorption,0.446556851549834,0.0991643573215888,/home/khalifa/Projects/CO2bed/co2_pore_networks_power22/seed_61417,1.1152928181920974,17,1.0,3.853668941979522,3.4081291303408005e-10,0.0006807116742019,0.0002852293565083,2.493449470758385e-10,0.000278133648794,0.0001232575826016,20,9376,1.0329804439502444,True,0.0390866587139466,18066,0.0001415846575171,3.1954618726075343e-06,0.6259656682516493,1850,1600.0,1.987406010209854,2.261518762906066,0.2149245541232466,1.634606773128525e-08,0.4271423506062135,9376,5.332,co2_adsorption_campaign_finite_inlet_5000s/seed_61417,705,1e-06,89.19013294108926,1572.3071897876075,4242.111556768551,4617.091730469341,5000.0,298.15,18066,0.6017880726892569,1.0,1.154518483522089,0.9524324324324324,co2_pore_networks_power22/seed_61417/pore_network.npz,17,0.0018131399317406144,2.9665240648862302e-08,1.7450141558154294e-09,0.009283553311388791,39,36,2.2941176470588234,1.2960296995734388e-06,7.623704115137875e-08,2.068448683430547,5.0,0.008205170499249518,2.4250671181123862e-08,9376,True,7.342077575924598e-09,9376,True,0.4,0.16666666666666666,0.8868107098110685,0.06845581777046479,0.36310139400270586,0.32829254092334115,0.5415006139561545,0.04131204126099515
69371,True,True,True,True,True,True,True,False,,1e-10,1.7952871917033666,5.447702480653168,5.093e-05,1.5e-05,2.1690569531195607e-07,0.0001187065990077,0.0018272421004818,1.8680027511561972e-06,0.5906522142166512,9.483975146770021e-16,0.001829110103233,5000.0,0.001829110103233,0.2878364645639539,0.0,0.0,6.05,2.309036967044178,0.00855,0.0599522770730847,,6.0715321659188256e-18,2.431395946160092e-06,4.091970903515371e-15,co2_adsorption_campaign_finite_inlet_5000s/seed_69371/run_metadata.json,0.0,0.0,adsorption,0.4439708015157803,0.100233879016089,/home/khalifa/Projects/CO2bed/co2_pore_networks_power22/seed_69371,1.087838198248849,22,1.0,3.854002134471718,3.3752510749863137e-10,0.0006802444761834,0.000278894602472,2.431318720730488e-10,0.0002730612049281,0.000123317638786,10,9370,1.0761258139449617,True,0.03691755055018,18056,0.0001387912258885,3.1626102572621764e-06,0.6373754262669711,1850,1600.0,1.835960600070747,2.2648659494610186,0.2878364645639537,2.158661686855001e-08,0.5284564082030787,9370,5.332,co2_adsorption_campaign_finite_inlet_5000s/seed_69371,724,1e-06,94.8119980189002,1477.3436586980813,4176.879939909605,4581.78872163054,5000.0,298.15,18056,0.6017880726892569,1.0,1.154518483522089,0.8994594594594595,co2_pore_networks_power22/seed_69371/pore_network.npz,22,0.0023479188900747067,3.267624588711373e-08,1.485283903959715e-09,0.010332049550551024,52,51,2.3636363636363638,1.9006067464554663e-06,8.639121574797575e-08,2.3308241704305286,5.0,0.008115309398440886,2.9839682626628455e-08,9370,True,7.267272008020509e-09,9370,True,0.4,0.16666666666666666,0.8620175820457593,0.05462563066934384,0.10111279936403965,0.08096896413050828,0.5684413272308725,0.025425888980381058
74167,True,True,True,True,True,True,True,False,,1e-10,1.9035813964027992,5.716776123959743,5.093e-05,1.5e-05,1.924653630865088e-07,0.0001238098393317,0.0015545239709976,1.531757561240878e-06,0.4792436799581339,9.057919959823414e-15,0.0015560557285589,5000.0,0.0015560557285589,0.2448765184284501,0.0,0.0,6.05,2.309036967044178,0.00855,0.0624142244460318,,1.5612511283791264e-17,2.135804654032487e-06,1.0418733430664543e-14,co2_adsorption_campaign_finite_inlet_5000s/seed_74167/run_metadata.json,0.0,0.0,adsorption,0.4468247434393771,0.100520097867355,/home/khalifa/Projects/CO2bed/co2_pore_networks_power22/seed_74167,1.10213663639689,19,1.0,3.85137595031588,3.4224196685062804e-10,0.0006812405331248,0.0002837192432251,2.4920319890345713e-10,0.0002757694315155,0.0001233411722775,20,9339,1.0484247527727442,True,0.0388275997181207,17984,0.0001384532641431,3.1961977284180152e-06,0.6333976720930691,1850,1600.0,1.9384804370850173,2.2432817168063965,0.24487651842845,2.283662493699537e-08,0.4746883404750391,9339,5.332,co2_adsorption_campaign_finite_inlet_5000s/seed_74167,699,1e-06,92.4263393162982,1504.4150672906885,4206.785966965487,4598.260103948713,5000.0,298.15,17984,0.6017880726892569,1.0,1.154518483522089,0.931891891891892,co2_pore_networks_power22/seed_74167/pore_network.npz,19,0.0020344790662811863,3.148890796246652e-08,1.6573109453929748e-09,0.009851989969986062,46,41,2.4210526315789473,5.598099584869686e-07,2.9463682025629926e-08,2.5229769100536092,5.0,0.008050054739089419,2.595316196833024e-08,9339,True,7.517965195369443e-09,9339,True,0.2,0.18333333333333332,0.8706183974185087,0.04804465787860036,0.050387838415160265,0.037597579669345835,0.5772197052675756,0.057577838350637046
81929,True,True,True,True,True,True,True,False,,1e-10,1.838200223585314,5.6687219406663205,5.093e-05,1.5e-05,1.9421265188002406e-07,0.0001230716347607,0.0015780456013079,1.577441838051036e-06,0.4926525837424172,9.609147246020816e-16,0.0015796230431459,5000.0,0.0015796230431459,0.2485817652085521,0.0,0.0,6.05,2.309036967044178,0.00855,0.062043528720307,,6.5052130349130266e-18,2.2816921961439577e-06,6.597783891385197e-15,co2_adsorption_campaign_finite_inlet_5000s/seed_81929/run_metadata.json,0.0,0.0,adsorption,0.4469594167405619,0.1006213198933117,/home/khalifa/Projects/CO2bed/co2_pore_networks_power22/seed_81929,1.1343611557800712,19,1.0,3.852824949268397,3.4197752677794137e-10,0.000680795901876,0.0002845800167385,2.4619625090322103e-10,0.0002774805130503,0.000123301274672,10,9363,1.020073428317974,True,0.0384983736205906,18037,0.0001391915768989,3.2019355832218657e-06,0.635374046101552,1850,1600.0,1.9198916277188876,2.256808873291825,0.2485817652085523,2.3359616235995663e-08,0.4772500498274817,9363,5.332,co2_adsorption_campaign_finite_inlet_5000s/seed_81929,728,1e-06,87.43303083456235,1491.0752252305024,4202.182904790555,4595.892308029864,5000.0,298.15,18037,0.6017880726892569,1.0,1.154518483522089,0.927027027027027,co2_pore_networks_power22/seed_81929/pore_network.npz,19,0.002029264124746342,3.5448000679356165e-08,1.8656842462819036e-09,0.01107080381788553,43,42,2.263157894736842,6.440596743847073e-07,3.389787759919512e-08,1.776020010198688,5.0,0.00803423557030319,2.6781002297772044e-08,9363,True,7.337772697606791e-09,9363,True,0.4,0.2,0.8655325518823088,0.05359737023521742,0.17543743437764206,0.16170269015303881,0.5666844886531303,0.06882764186023585
90709,True,True,True,True,True,True,True,False,,1e-10,1.7942081692623448,5.460310909224507,5.093e-05,1.5e-05,2.225655995563613e-07,0.0001231131912992,0.0018078127713817,1.8868923582710464e-06,0.5833763361792894,1.5696580757723072e-14,0.00180969966374,5000.0,0.00180969966374,0.2847758578739309,0.0,0.0,6.05,2.309036967044178,0.00855,0.0621832754061485,,5.095750210681871e-17,2.1078713679072834e-06,3.271529915220105e-14,co2_adsorption_campaign_finite_inlet_5000s/seed_90709/run_metadata.json,0.0,0.0,adsorption,0.4493865723618864,0.0996566780604384,/home/khalifa/Projects/CO2bed/co2_pore_networks_power22/seed_90709,1.0666464675316922,20,1.0,3.856204997882253,3.4248561778843523e-10,0.0006790571912143,0.0002860770807698,2.472918905848172e-10,0.0002796790739866,0.0001232265681257,12,9444,1.077524353207562,True,0.0371659262458039,18209,0.0001394442751442,3.2344341743939825e-06,0.6252051668731551,1850,1600.0,1.82082706540938,2.2782217303554297,0.2847758578739311,3.158612269820352e-08,0.5185275895920287,9444,5.332,co2_adsorption_campaign_finite_inlet_5000s/seed_90709,733,1e-06,111.43880274983196,1576.896374403323,4205.733386661596,4596.518780200453,5000.0,298.15,18209,0.6400286701838844,1.0,1.154518483522089,0.8983783783783784,co2_pore_networks_power22/seed_90709/pore_network.npz,20,0.0021177467174925877,2.9163329463362422e-08,1.4581664731681211e-09,0.009016516611851155,46,41,2.3,1.14679371130606e-06,5.7339685565303004e-08,1.9558522243541192,5.0,0.008128687200131709,3.147718635030817e-08,9444,True,7.494615162942717e-09,9444,True,0.4,0.2,0.8483626503605493,0.04950536015993818,0.09054921090598096,0.08777949131162002,0.5562485242437398,0.025025562178792014
98251,True,True,True,True,True,True,True,False,,1e-10,1.7716819179320498,5.429150407428364,5.093e-05,1.5e-05,2.267011956727401e-07,0.0001141024307813,0.0019868217891625,2.0527098779319933e-06,0.6505735402580828,4.3610682242990215e-16,0.0019888744990404,5000.0,0.0019888744990404,0.3129742683579579,0.0,0.0,6.05,2.309036967044178,0.00855,0.0576728557846178,,2.818925648462312e-18,2.5639657159000845e-06,1.7044265586493853e-15,co2_adsorption_campaign_finite_inlet_5000s/seed_98251/run_metadata.json,0.0,0.0,adsorption,0.4433997574736297,0.1013131976969777,/home/khalifa/Projects/CO2bed/co2_pore_networks_power22/seed_98251,1.1035250242048156,20,1.0,3.852065321805956,3.367735208359817e-10,0.0006794614813672,0.0002827945534749,2.46212050425731e-10,0.000275787402742,0.0001233120607657,23,9369,0.9827229191648452,True,0.0389924843350015,18045,0.0001398366544003,3.155231116712313e-06,0.643709200688823,1850,1600.0,1.797624760662057,2.270283231111759,0.3129742683579578,2.6205393195642262e-08,0.5626102942503564,9369,5.332,co2_adsorption_campaign_finite_inlet_5000s/seed_98251,760,1e-06,97.78674603311516,1418.4416945544883,4146.388242012909,4565.472972519269,5000.0,298.15,18045,0.6400286701838844,1.0,1.154518483522089,0.8783783783783784,co2_pore_networks_power22/seed_98251/pore_network.npz,20,0.002134699541039599,3.4361387600995836e-08,1.718069380049792e-09,0.010890291813805294,47,47,2.35,1.5883685029677838e-06,7.94184251483892e-08,3.3436460972773805,5.0,0.008037034744673712,3.2353009753445546e-08,9369,True,8.139982283661613e-09,9369,True,0.4,0.21666666666666667,0.8476115284050497,0.04724335348710154,0.10779207414304595,0.09140532401982497,0.5629260128621747,0.0908366838900847
